regiao;estado;municipio;coduf;codmun;codRegiaoSaude;nomeRegiaoSaude;data;semanaEpi;populacaoTCU2019;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos;Recuperadosnovos;emAcompanhamentoNovos;interior/metropolitana
Norte;AP;;16;;;;2021-01-24;4;845731;75249;195;1025;0;;;
Norte;AP;;16;;;;2021-01-25;4;845731;75400;151;1032;7;;;
Norte;AP;;16;;;;2021-01-26;4;845731;75641;241;1036;4;;;
Norte;AP;;16;;;;2021-01-27;4;845731;75940;299;1040;4;;;
Norte;AP;;16;;;;2021-01-28;4;845731;76311;371;1048;8;;;
Norte;AP;;16;;;;2021-01-29;4;845731;76688;377;1057;9;;;
Norte;AP;;16;;;;2021-01-30;4;845731;76884;196;1059;2;;;
Norte;AP;;16;;;;2021-01-31;5;845731;77041;157;1059;0;;;
Norte;AP;;16;;;;2021-02-01;5;845731;77404;363;1064;5;;;
Norte;AP;;16;;;;2021-02-02;5;845731;77729;325;1066;2;;;
Norte;AP;;16;;;;2021-02-03;5;845731;77989;260;1069;3;;;
Norte;AP;;16;;;;2021-02-04;5;845731;78213;224;1070;1;;;
Norte;AP;;16;;;;2021-02-05;5;845731;78423;210;1074;4;;;
Norte;AP;;16;;;;2021-02-06;5;845731;78646;223;1079;5;;;
Norte;AP;;16;;;;2021-02-07;6;845731;78799;153;1079;0;;;
Norte;AP;;16;;;;2021-02-08;6;845731;78990;191;1083;4;;;
Norte;AP;;16;;;;2021-02-09;6;845731;79274;284;1086;3;;;
Norte;AP;;16;;;;2021-02-10;6;845731;79504;230;1089;3;;;
Norte;AP;;16;;;;2021-02-11;6;845731;79835;331;1093;4;;;
Norte;AP;;16;;;;2021-02-12;6;845731;80191;356;1098;5;;;
Norte;AP;;16;;;;2021-02-13;6;845731;80374;183;1102;4;;;
Norte;AP;;16;;;;2021-02-14;7;845731;80528;154;1102;0;;;
Norte;AP;;16;;;;2021-02-15;7;845731;80663;135;1106;4;;;
Norte;AP;;16;;;;2021-02-16;7;845731;80940;277;1112;6;;;
Norte;AP;;16;;;;2021-02-17;7;845731;81211;271;1116;4;;;
Norte;AP;;16;;;;2021-02-18;7;845731;81470;259;1120;4;;;
Norte;AP;;16;;;;2021-02-19;7;845731;81689;219;1121;1;;;
Norte;AP;;16;;;;2021-02-20;7;845731;81874;185;1121;0;;;
Norte;AP;;16;;;;2021-02-21;8;845731;82015;141;1121;0;;;
Norte;AP;;16;;;;2021-02-22;8;845731;82378;363;1125;4;;;
Norte;AP;;16;;;;2021-02-23;8;845731;82606;228;1127;2;;;
Norte;AP;;16;;;;2021-02-24;8;845731;82868;262;1131;4;;;
Norte;AP;;16;;;;2021-02-25;8;845731;83062;194;1135;4;;;
Norte;AP;;16;;;;2021-02-26;8;845731;83279;217;1136;1;;;
Norte;AP;;16;;;;2021-02-27;8;845731;83505;226;1139;3;;;
Norte;AP;;16;;;;2021-02-28;9;845731;83663;158;1140;1;;;
Norte;AP;;16;;;;2021-03-01;9;845731;83885;222;1142;2;;;
Norte;AP;;16;;;;2021-03-02;9;845731;84177;292;1144;2;;;
Norte;AP;;16;;;;2021-03-03;9;845731;84483;306;1146;2;;;
Norte;AP;;16;;;;2021-03-04;9;845731;84808;325;1152;6;;;
Norte;AP;;16;;;;2021-03-05;9;845731;85065;257;1156;4;;;
Norte;AP;;16;;;;2021-03-06;9;845731;85223;158;1156;0;;;
Norte;AP;;16;;;;2021-03-07;10;845731;85578;355;1156;0;;;
Norte;AP;;16;;;;2021-03-08;10;845731;85879;301;1161;5;;;
Norte;AP;;16;;;;2021-03-09;10;845731;86346;467;1164;3;;;
Norte;AP;;16;;;;2021-03-10;10;845731;86674;328;1167;3;;;
Norte;AP;;16;;;;2021-03-11;10;845731;87095;421;1169;2;;;
Norte;AP;;16;;;;2021-03-12;10;845731;87479;384;1177;8;;;
Norte;AP;;16;;;;2021-03-13;10;845731;87792;313;1181;4;;;
Norte;AP;;16;;;;2021-03-14;11;845731;88047;255;1181;0;;;
Norte;AP;;16;;;;2021-03-15;11;845731;88363;316;1187;6;;;
Norte;AP;;16;;;;2021-03-16;11;845731;89118;755;1195;8;;;
Norte;AP;;16;;;;2021-03-17;11;845731;89822;704;1201;6;;;
Norte;AP;;16;;;;2021-03-18;11;845731;90597;775;1206;5;;;
Norte;AP;;16;;;;2021-03-19;11;845731;91077;480;1216;10;;;
Norte;AP;;16;;;;2021-03-20;11;845731;91515;438;1222;6;;;
Norte;AP;;16;;;;2021-03-21;12;845731;92010;495;1222;0;;;
Norte;AP;;16;;;;2021-03-22;12;845731;92462;452;1233;11;;;
Norte;AP;;16;;;;2021-03-23;12;845731;93111;649;1243;10;;;
Norte;AP;;16;;;;2021-03-24;12;845731;93689;578;1253;10;;;
Norte;AP;;16;;;;2021-03-25;12;845731;94285;596;1258;5;;;
Norte;AP;;16;;;;2021-03-26;12;845731;94967;682;1265;7;;;
Norte;AP;;16;;;;2021-03-27;12;845731;95400;433;1268;3;;;
Norte;AP;;16;;;;2021-03-28;13;845731;95649;249;1268;0;;;
Norte;AP;;16;;;;2021-03-29;13;845731;96199;550;1279;11;;;
Norte;AP;;16;;;;2021-03-30;13;845731;96910;711;1292;13;;;
Norte;AP;;16;;;;2021-03-31;13;845731;97542;632;1302;10;;;
Norte;AP;;16;;;;2021-04-01;13;845731;98044;502;1311;9;;;
Norte;AP;;16;;;;2021-04-02;13;845731;98324;280;1318;7;;;
Norte;AP;;16;;;;2021-04-03;13;845731;98604;280;1323;5;;;
Norte;AP;;16;;;;2021-04-04;14;845731;98898;294;1323;0;;;
Norte;AP;;16;;;;2021-04-05;14;845731;99237;339;1334;11;;;
Norte;AP;;16;;;;2021-04-06;14;845731;99708;471;1346;12;;;
Norte;AP;;16;;;;2021-04-07;14;845731;100292;584;1356;10;;;
Norte;AP;;16;;;;2021-04-08;14;845731;100672;380;1371;15;;;
Norte;AP;;16;;;;2021-04-09;14;845731;100948;276;1381;10;;;
Norte;AP;;16;;;;2021-04-10;14;845731;101195;247;1386;5;;;
Norte;AP;;16;;;;2021-04-11;15;845731;101378;183;1390;4;;;
Norte;AP;;16;;;;2021-04-12;15;845731;101647;269;1402;12;;;
Norte;AP;;16;;;;2021-04-13;15;845731;101956;309;1419;17;;;
Norte;AP;;16;;;;2021-04-14;15;845731;102260;304;1432;13;;;
Norte;AP;;16;;;;2021-04-15;15;845731;102531;271;1446;14;;;
Norte;AP;;16;;;;2021-04-16;15;845731;102836;305;1456;10;;;
Norte;AP;;16;;;;2021-04-17;15;845731;103002;166;1464;8;;;
Norte;AP;;16;;;;2021-04-18;16;845731;103116;114;1467;3;;;
Norte;AP;;16;;;;2021-04-19;16;845731;103374;258;1477;10;;;
Norte;AP;;16;;;;2021-04-20;16;845731;103620;246;1483;6;;;
Norte;AP;;16;;;;2021-04-21;16;845731;103733;113;1488;5;;;
Norte;AP;;16;;;;2021-04-22;16;845731;103960;227;1497;9;;;
Norte;AP;;16;;;;2021-04-23;16;845731;104109;149;1502;5;;;
Norte;AP;;16;;;;2021-04-24;16;845731;104237;128;1505;3;;;
Norte;AP;;16;;;;2021-04-25;17;845731;104308;71;1507;2;;;
Norte;AP;;16;;;;2021-04-26;17;845731;104518;210;1517;10;;;
Norte;AP;;16;;;;2021-04-27;17;845731;104771;253;1524;7;;;
Norte;AP;;16;;;;2021-04-28;17;845731;104964;193;1529;5;;;
Norte;AP;;16;;;;2021-04-29;17;845731;105133;169;1536;7;;;
Norte;AP;;16;;;;2021-04-30;17;845731;105754;621;1543;7;;;
Norte;AP;;16;;;;2021-05-01;17;845731;105971;217;1549;6;;;
Norte;AP;;16;;;;2021-05-02;18;845731;106174;203;1550;1;;;
Norte;AP;;16;;;;2021-05-03;18;845731;106440;266;1561;11;;;
Norte;AP;;16;;;;2021-05-04;18;845731;106693;253;1566;5;;;
Norte;AP;;16;;;;2021-05-05;18;845731;106946;253;1570;4;;;
Norte;AP;;16;;;;2021-05-06;18;845731;107190;244;1573;3;;;
Norte;AP;;16;;;;2021-05-07;18;845731;107377;187;1578;5;;;
Norte;AP;;16;;;;2021-05-08;18;845731;107587;210;1580;2;;;
Norte;AP;;16;;;;2021-05-09;19;845731;107797;210;1582;2;;;
Norte;AP;;16;;;;2021-05-10;19;845731;107899;102;1591;9;;;
Norte;AP;;16;;;;2021-05-11;19;845731;108094;195;1595;4;;;
Norte;AP;;16;;;;2021-05-12;19;845731;108287;193;1601;6;;;
Norte;AP;;16;;;;2021-05-13;19;845731;108454;167;1606;5;;;
Norte;AP;;16;;;;2021-05-14;19;845731;108719;265;1610;4;;;
Norte;AP;;16;;;;2021-05-15;19;845731;108880;161;1614;4;;;
Norte;AP;;16;;;;2021-05-16;20;845731;109070;190;1615;1;;;
Norte;AP;;16;;;;2021-05-17;20;845731;109272;202;1622;7;;;
Norte;AP;;16;;;;2021-05-18;20;845731;109479;207;1628;6;;;
Norte;AP;;16;;;;2021-05-19;20;845731;109625;146;1635;7;;;
Norte;AP;;16;;;;2021-05-20;20;845731;109777;152;1645;10;;;
Norte;AP;;16;;;;2021-05-21;20;845731;109906;129;1654;9;;;
Norte;AP;;16;;;;2021-05-22;20;845731;110029;123;1656;2;;;
Norte;AP;;16;;;;2021-05-23;21;845731;110403;374;1657;1;;;
Norte;AP;;16;;;;2021-05-24;21;845731;110654;251;1663;6;;;
Norte;AP;;16;;;;2021-05-25;21;845731;110853;199;1666;3;;;
Norte;AP;;16;;;;2021-05-26;21;845731;111079;226;1673;7;;;
Norte;AP;;16;;;;2021-05-27;21;845731;111280;201;1683;10;;;
Norte;AP;;16;;;;2021-05-28;21;845731;111524;244;1685;2;;;
Norte;AP;;16;;;;2021-05-29;21;845731;111763;239;1688;3;;;
Norte;AP;;16;;;;2021-05-30;22;845731;111937;174;1690;2;;;
Norte;AP;;16;;;;2021-05-31;22;845731;112122;185;1696;6;;;
Norte;AP;;16;;;;2021-06-01;22;845731;112243;121;1702;6;;;
Norte;AP;;16;;;;2021-06-02;22;845731;112409;166;1708;6;;;
Norte;AP;;16;;;;2021-06-03;22;845731;112654;245;1712;4;;;
Norte;AP;;16;;;;2021-06-04;22;845731;112782;128;1716;4;;;
Norte;AP;;16;;;;2021-06-05;22;845731;112878;96;1718;2;;;
Norte;AP;;16;;;;2021-06-06;23;845731;112999;121;1719;1;;;
Norte;AP;;16;;;;2021-06-07;23;845731;113139;140;1727;8;;;
Norte;AP;;16;;;;2021-06-08;23;845731;113295;156;1733;6;;;
Norte;AP;;16;;;;2021-06-09;23;845731;113468;173;1741;8;;;
Norte;AP;;16;;;;2021-06-10;23;845731;113549;81;1745;4;;;
Norte;AP;;16;;;;2021-06-11;23;845731;113733;184;1751;6;;;
Norte;AP;;16;;;;2021-06-12;23;845731;113828;95;1756;5;;;
Norte;AP;;16;;;;2021-06-13;24;845731;113940;112;1762;6;;;
Norte;AP;;16;;;;2021-06-14;24;845731;114503;563;1769;7;;;
Norte;AP;;16;;;;2021-06-15;24;845731;114905;402;1778;9;;;
Norte;AP;;16;;;;2021-06-16;24;845731;115089;184;1784;6;;;
Norte;AP;;16;;;;2021-06-17;24;845731;115225;136;1790;6;;;
Norte;AP;;16;;;;2021-06-18;24;845731;115352;127;1792;2;;;
Norte;AP;;16;;;;2021-06-19;24;845731;115516;164;1793;1;;;
Norte;AP;;16;;;;2021-06-20;25;845731;115607;91;1794;1;;;
Norte;TO;;17;;;;2021-01-01;53;1572866;90536;178;1236;2;;;
Norte;TO;;17;;;;2021-01-02;53;1572866;90592;56;1239;3;;;
Norte;TO;;17;;;;2021-01-03;1;1572866;90703;111;1242;3;;;
Norte;TO;;17;;;;2021-01-04;1;1572866;90860;157;1244;2;;;
Norte;TO;;17;;;;2021-01-05;1;1572866;91230;370;1248;4;;;
Norte;TO;;17;;;;2021-01-06;1;1572866;91596;366;1252;4;;;
Norte;TO;;17;;;;2021-01-07;1;1572866;92000;404;1257;5;;;
Norte;TO;;17;;;;2021-01-08;1;1572866;92445;445;1263;6;;;
Norte;TO;;17;;;;2021-01-09;1;1572866;92916;471;1267;4;;;
Norte;TO;;17;;;;2021-01-10;2;1572866;93099;183;1270;3;;;
Norte;TO;;17;;;;2021-01-11;2;1572866;93261;162;1274;4;;;
Norte;TO;;17;;;;2021-01-12;2;1572866;93895;634;1278;4;;;
Norte;TO;;17;;;;2021-01-13;2;1572866;94381;486;1286;8;;;
Norte;TO;;17;;;;2021-01-14;2;1572866;94945;564;1294;8;;;
Norte;TO;;17;;;;2021-01-15;2;1572866;95503;558;1301;7;;;
Norte;TO;;17;;;;2021-01-16;2;1572866;96058;555;1308;7;;;
Norte;TO;;17;;;;2021-01-17;3;1572866;96390;332;1313;5;;;
Norte;TO;;17;;;;2021-01-18;3;1572866;96589;199;1316;3;;;
Norte;TO;;17;;;;2021-01-19;3;1572866;97196;607;1323;7;;;
Norte;TO;;17;;;;2021-01-20;3;1572866;97790;594;1330;7;;;
Norte;TO;;17;;;;2021-01-21;3;1572866;98252;462;1334;4;;;
Norte;TO;;17;;;;2021-01-22;3;1572866;98787;535;1338;4;;;
Norte;TO;;17;;;;2021-01-23;3;1572866;99290;503;1344;6;;;
Norte;TO;;17;;;;2021-01-24;4;1572866;99485;195;1347;3;;;
Norte;TO;;17;;;;2021-01-25;4;1572866;99623;138;1348;1;;;
Norte;TO;;17;;;;2021-01-26;4;1572866;100204;581;1353;5;;;
Norte;TO;;17;;;;2021-01-27;4;1572866;100709;505;1359;6;;;
Norte;TO;;17;;;;2021-01-28;4;1572866;101119;410;1366;7;;;
Norte;TO;;17;;;;2021-01-29;4;1572866;101666;547;1371;5;;;
Norte;TO;;17;;;;2021-01-30;4;1572866;102108;442;1376;5;;;
Norte;TO;;17;;;;2021-01-31;5;1572866;102217;109;1382;6;;;
Norte;TO;;17;;;;2021-02-01;5;1572866;102348;131;1386;4;;;
Norte;TO;;17;;;;2021-02-02;5;1572866;102790;442;1391;5;;;
Norte;TO;;17;;;;2021-02-03;5;1572866;103215;425;1397;6;;;
Norte;TO;;17;;;;2021-02-04;5;1572866;103616;401;1402;5;;;
Norte;TO;;17;;;;2021-02-05;5;1572866;103950;334;1407;5;;;
Norte;TO;;17;;;;2021-02-06;5;1572866;104402;452;1414;7;;;
Norte;TO;;17;;;;2021-02-07;6;1572866;104592;190;1419;5;;;
Norte;TO;;17;;;;2021-02-08;6;1572866;104737;145;1425;6;;;
Norte;TO;;17;;;;2021-02-09;6;1572866;105184;447;1430;5;;;
Norte;TO;;17;;;;2021-02-10;6;1572866;105577;393;1437;7;;;
Norte;TO;;17;;;;2021-02-11;6;1572866;105998;421;1444;7;;;
Norte;TO;;17;;;;2021-02-12;6;1572866;106495;497;1447;3;;;
Norte;TO;;17;;;;2021-02-13;6;1572866;106974;479;1451;4;;;
Norte;TO;;17;;;;2021-02-14;7;1572866;107163;189;1455;4;;;
Norte;TO;;17;;;;2021-02-15;7;1572866;107240;77;1457;2;;;
Norte;TO;;17;;;;2021-02-16;7;1572866;107560;320;1458;1;;;
Norte;TO;;17;;;;2021-02-17;7;1572866;107832;272;1461;3;;;
Norte;TO;;17;;;;2021-02-18;7;1572866;108397;565;1464;3;;;
Norte;TO;;17;;;;2021-02-19;7;1572866;108896;499;1470;6;;;
Norte;TO;;17;;;;2021-02-20;7;1572866;109518;622;1476;6;;;
Norte;TO;;17;;;;2021-02-21;8;1572866;109841;323;1481;5;;;
Norte;TO;;17;;;;2021-02-22;8;1572866;110077;236;1485;4;;;
Norte;TO;;17;;;;2021-02-23;8;1572866;110761;684;1490;5;;;
Norte;TO;;17;;;;2021-02-24;8;1572866;111370;609;1496;6;;;
Norte;TO;;17;;;;2021-02-25;8;1572866;112054;684;1503;7;;;
Norte;TO;;17;;;;2021-02-26;8;1572866;112823;769;1509;6;;;
Norte;TO;;17;;;;2021-02-27;8;1572866;113594;771;1517;8;;;
Norte;TO;;17;;;;2021-02-28;9;1572866;113924;330;1526;9;;;
Norte;TO;;17;;;;2021-03-01;9;1572866;114467;543;1532;6;;;
Norte;TO;;17;;;;2021-03-02;9;1572866;115341;874;1539;7;;;
Norte;TO;;17;;;;2021-03-03;9;1572866;116038;697;1549;10;;;
Norte;TO;;17;;;;2021-03-04;9;1572866;116912;874;1557;8;;;
Norte;TO;;17;;;;2021-03-05;9;1572866;117728;816;1565;8;;;
Norte;TO;;17;;;;2021-03-06;9;1572866;118244;516;1574;9;;;
Norte;TO;;17;;;;2021-03-07;10;1572866;118942;698;1584;10;;;
Norte;TO;;17;;;;2021-03-08;10;1572866;119323;381;1594;10;;;
Norte;TO;;17;;;;2021-03-09;10;1572866;120228;905;1601;7;;;
Norte;TO;;17;;;;2021-03-10;10;1572866;121232;1004;1611;10;;;
Norte;TO;;17;;;;2021-03-11;10;1572866;122426;1194;1623;12;;;
Norte;TO;;17;;;;2021-03-12;10;1572866;123537;1111;1639;16;;;
Norte;TO;;17;;;;2021-03-13;10;1572866;124722;1185;1660;21;;;
Norte;TO;;17;;;;2021-03-14;11;1572866;125392;670;1680;20;;;
Norte;TO;;17;;;;2021-03-15;11;1572866;126131;739;1697;17;;;
Norte;TO;;17;;;;2021-03-16;11;1572866;127093;962;1715;18;;;
Norte;TO;;17;;;;2021-03-17;11;1572866;128258;1165;1735;20;;;
Norte;TO;;17;;;;2021-03-18;11;1572866;129539;1281;1755;20;;;
Norte;TO;;17;;;;2021-03-19;11;1572866;130824;1285;1775;20;;;
Norte;TO;;17;;;;2021-03-20;11;1572866;131765;941;1791;16;;;
Norte;TO;;17;;;;2021-03-21;12;1572866;132419;654;1806;15;;;
Norte;TO;;17;;;;2021-03-22;12;1572866;133050;631;1821;15;;;
Norte;TO;;17;;;;2021-03-23;12;1572866;134176;1126;1838;17;;;
Norte;TO;;17;;;;2021-03-24;12;1572866;135018;842;1860;22;;;
Norte;TO;;17;;;;2021-03-25;12;1572866;136020;1002;1885;25;;;
Norte;TO;;17;;;;2021-03-26;12;1572866;137128;1108;1912;27;;;
Norte;TO;;17;;;;2021-03-27;12;1572866;138206;1078;1942;30;;;
Norte;TO;;17;;;;2021-03-28;13;1572866;138840;634;1972;30;;;
Norte;TO;;17;;;;2021-03-29;13;1572866;139094;254;1984;12;;;
Norte;TO;;17;;;;2021-03-30;13;1572866;140018;924;2007;23;;;
Norte;TO;;17;;;;2021-03-31;13;1572866;140975;957;2032;25;;;
Norte;TO;;17;;;;2021-04-01;13;1572866;141913;938;2057;25;;;
Norte;TO;;17;;;;2021-04-02;13;1572866;142493;580;2079;22;;;
Norte;TO;;17;;;;2021-04-03;13;1572866;143072;579;2101;22;;;
Norte;TO;;17;;;;2021-04-04;14;1572866;143322;250;2107;6;;;
Norte;TO;;17;;;;2021-04-05;14;1572866;143651;329;2113;6;;;
Norte;TO;;17;;;;2021-04-06;14;1572866;144551;900;2133;20;;;
Norte;TO;;17;;;;2021-04-07;14;1572866;145374;823;2157;24;;;
Norte;TO;;17;;;;2021-04-08;14;1572866;146506;1132;2181;24;;;
Norte;TO;;17;;;;2021-04-09;14;1572866;147231;725;2204;23;;;
Norte;TO;;17;;;;2021-04-10;14;1572866;147752;521;2227;23;;;
Norte;TO;;17;;;;2021-04-11;15;1572866;148065;313;2248;21;;;
Norte;TO;;17;;;;2021-04-12;15;1572866;148347;282;2269;21;;;
Norte;TO;;17;;;;2021-04-13;15;1572866;149269;922;2289;20;;;
Norte;TO;;17;;;;2021-04-14;15;1572866;150210;941;2309;20;;;
Norte;TO;;17;;;;2021-04-15;15;1572866;151243;1033;2327;18;;;
Norte;TO;;17;;;;2021-04-16;15;1572866;151909;666;2348;21;;;
Norte;TO;;17;;;;2021-04-17;15;1572866;152684;775;2357;9;;;
Norte;TO;;17;;;;2021-04-18;16;1572866;152951;267;2374;17;;;
Norte;TO;;17;;;;2021-04-19;16;1572866;153251;300;2382;8;;;
Norte;TO;;17;;;;2021-04-20;16;1572866;154126;875;2396;14;;;
Norte;TO;;17;;;;2021-04-21;16;1572866;154764;638;2414;18;;;
Norte;TO;;17;;;;2021-04-22;16;1572866;155130;366;2428;14;;;
Norte;TO;;17;;;;2021-04-23;16;1572866;155939;809;2440;12;;;
Norte;TO;;17;;;;2021-04-24;16;1572866;156442;503;2452;12;;;
Norte;TO;;17;;;;2021-04-25;17;1572866;156656;214;2464;12;;;
Norte;TO;;17;;;;2021-04-26;17;1572866;156890;234;2473;9;;;
Norte;TO;;17;;;;2021-04-27;17;1572866;157616;726;2488;15;;;
Norte;TO;;17;;;;2021-04-28;17;1572866;158332;716;2509;21;;;
Norte;TO;;17;;;;2021-04-29;17;1572866;159142;810;2529;20;;;
Norte;TO;;17;;;;2021-04-30;17;1572866;159716;574;2546;17;;;
Norte;TO;;17;;;;2021-05-01;17;1572866;160449;733;2559;13;;;
Norte;TO;;17;;;;2021-05-02;18;1572866;160685;236;2573;14;;;
Norte;TO;;17;;;;2021-05-03;18;1572866;160972;287;2587;14;;;
Norte;TO;;17;;;;2021-05-04;18;1572866;161738;766;2601;14;;;
Norte;TO;;17;;;;2021-05-05;18;1572866;162321;583;2615;14;;;
Norte;TO;;17;;;;2021-05-06;18;1572866;163141;820;2630;15;;;
Norte;TO;;17;;;;2021-05-07;18;1572866;163841;700;2642;12;;;
Norte;TO;;17;;;;2021-05-08;18;1572866;164460;619;2650;8;;;
Norte;TO;;17;;;;2021-05-09;19;1572866;164698;238;2657;7;;;
Norte;TO;;17;;;;2021-05-10;19;1572866;164943;245;2659;2;;;
Norte;TO;;17;;;;2021-05-11;19;1572866;165599;656;2666;7;;;
Norte;TO;;17;;;;2021-05-12;19;1572866;166214;615;2680;14;;;
Norte;TO;;17;;;;2021-05-13;19;1572866;167067;853;2693;13;;;
Norte;TO;;17;;;;2021-05-14;19;1572866;167684;617;2704;11;;;
Norte;TO;;17;;;;2021-05-15;19;1572866;168268;584;2711;7;;;
Norte;TO;;17;;;;2021-05-16;20;1572866;168518;250;2720;9;;;
Norte;TO;;17;;;;2021-05-17;20;1572866;168831;313;2727;7;;;
Norte;TO;;17;;;;2021-05-18;20;1572866;169365;534;2737;10;;;
Norte;TO;;17;;;;2021-05-19;20;1572866;169950;585;2751;14;;;
Norte;TO;;17;;;;2021-05-20;20;1572866;170785;835;2760;9;;;
Norte;TO;;17;;;;2021-05-21;20;1572866;171614;829;2766;6;;;
Norte;TO;;17;;;;2021-05-22;20;1572866;172741;1127;2773;7;;;
Norte;TO;;17;;;;2021-05-23;21;1572866;173109;368;2776;3;;;
Norte;TO;;17;;;;2021-05-24;21;1572866;173427;318;2781;5;;;
Norte;TO;;17;;;;2021-05-25;21;1572866;174414;987;2796;15;;;
Norte;TO;;17;;;;2021-05-26;21;1572866;175149;735;2813;17;;;
Norte;TO;;17;;;;2021-05-27;21;1572866;175765;616;2825;12;;;
Norte;TO;;17;;;;2021-05-28;21;1572866;176801;1036;2839;14;;;
Norte;TO;;17;;;;2021-05-29;21;1572866;177464;663;2852;13;;;
Norte;TO;;17;;;;2021-05-30;22;1572866;177786;322;2867;15;;;
Norte;TO;;17;;;;2021-05-31;22;1572866;178296;510;2877;10;;;
Norte;TO;;17;;;;2021-06-01;22;1572866;179196;900;2889;12;;;
Norte;TO;;17;;;;2021-06-02;22;1572866;180049;853;2902;13;;;
Norte;TO;;17;;;;2021-06-03;22;1572866;180864;815;2913;11;;;
Norte;TO;;17;;;;2021-06-04;22;1572866;181469;605;2925;12;;;
Norte;TO;;17;;;;2021-06-05;22;1572866;182138;669;2936;11;;;
Norte;TO;;17;;;;2021-06-06;23;1572866;182504;366;2944;8;;;
Norte;TO;;17;;;;2021-06-07;23;1572866;182924;420;2953;9;;;
Norte;TO;;17;;;;2021-06-08;23;1572866;183235;311;2965;12;;;
Norte;TO;;17;;;;2021-06-09;23;1572866;184550;1315;2971;6;;;
Norte;TO;;17;;;;2021-06-10;23;1572866;185594;1044;2986;15;;;
Norte;TO;;17;;;;2021-06-11;23;1572866;186512;918;2998;12;;;
Norte;TO;;17;;;;2021-06-12;23;1572866;187382;870;3009;11;;;
Norte;TO;;17;;;;2021-06-13;24;1572866;187805;423;3019;10;;;
Norte;TO;;17;;;;2021-06-14;24;1572866;188252;447;3029;10;;;
Norte;TO;;17;;;;2021-06-15;24;1572866;189136;884;3042;13;;;
Norte;TO;;17;;;;2021-06-16;24;1572866;189794;658;3054;12;;;
Norte;TO;;17;;;;2021-06-17;24;1572866;190543;749;3061;7;;;
Norte;TO;;17;;;;2021-06-18;24;1572866;191469;926;3072;11;;;
Norte;TO;;17;;;;2021-06-19;24;1572866;192165;696;3084;12;;;
Norte;TO;;17;;;;2021-06-20;25;1572866;192524;359;3097;13;;;
Nordeste;MA;;21;;;;2021-01-01;53;7075181;200959;21;4506;6;;;
Nordeste;MA;;21;;;;2021-01-02;53;7075181;200976;17;4513;7;;;
Nordeste;MA;;21;;;;2021-01-03;1;7075181;201017;41;4518;5;;;
Nordeste;MA;;21;;;;2021-01-04;1;7075181;201093;76;4524;6;;;
Nordeste;MA;;21;;;;2021-01-05;1;7075181;201255;162;4531;7;;;
Nordeste;MA;;21;;;;2021-01-06;1;7075181;201454;199;4537;6;;;
Nordeste;MA;;21;;;;2021-01-07;1;7075181;201641;187;4542;5;;;
Nordeste;MA;;21;;;;2021-01-08;1;7075181;201745;104;4549;7;;;
Nordeste;MA;;21;;;;2021-01-09;1;7075181;201915;170;4555;6;;;
Nordeste;MA;;21;;;;2021-01-10;2;7075181;201945;30;4562;7;;;
Nordeste;MA;;21;;;;2021-01-11;2;7075181;202050;105;4568;6;;;
Nordeste;MA;;21;;;;2021-01-12;2;7075181;202314;264;4575;7;;;
Nordeste;MA;;21;;;;2021-01-13;2;7075181;202574;260;4583;8;;;
Nordeste;MA;;21;;;;2021-01-14;2;7075181;202839;265;4588;5;;;
Nordeste;MA;;21;;;;2021-01-15;2;7075181;203156;317;4594;6;;;
Nordeste;MA;;21;;;;2021-01-16;2;7075181;203334;178;4601;7;;;
Nordeste;MA;;21;;;;2021-01-17;3;7075181;203423;89;4606;5;;;
Nordeste;MA;;21;;;;2021-01-18;3;7075181;203581;158;4613;7;;;
Nordeste;MA;;21;;;;2021-01-19;3;7075181;203964;383;4618;5;;;
Nordeste;MA;;21;;;;2021-01-20;3;7075181;204300;336;4624;6;;;
Nordeste;MA;;21;;;;2021-01-21;3;7075181;204767;467;4631;7;;;
Nordeste;MA;;21;;;;2021-01-22;3;7075181;205065;298;4639;8;;;
Nordeste;MA;;21;;;;2021-01-23;3;7075181;205396;331;4644;5;;;
Nordeste;MA;;21;;;;2021-01-24;4;7075181;205481;85;4649;5;;;
Nordeste;MA;;21;;;;2021-01-25;4;7075181;205621;140;4653;4;;;
Nordeste;MA;;21;;;;2021-01-26;4;7075181;205920;299;4657;4;;;
Nordeste;MA;;21;;;;2021-01-27;4;7075181;206290;370;4662;5;;;
Nordeste;MA;;21;;;;2021-01-28;4;7075181;206680;390;4669;7;;;
Nordeste;MA;;21;;;;2021-01-29;4;7075181;207145;465;4678;9;;;
Nordeste;MA;;21;;;;2021-01-30;4;7075181;207415;270;4688;10;;;
Nordeste;MA;;21;;;;2021-01-31;5;7075181;207488;73;4697;9;;;
Nordeste;MA;;21;;;;2021-02-01;5;7075181;207649;161;4708;11;;;
Nordeste;MA;;21;;;;2021-02-02;5;7075181;208198;549;4719;11;;;
Nordeste;MA;;21;;;;2021-02-03;5;7075181;208724;526;4730;11;;;
Nordeste;MA;;21;;;;2021-02-04;5;7075181;209085;361;4742;12;;;
Nordeste;MA;;21;;;;2021-02-05;5;7075181;209331;246;4754;12;;;
Nordeste;MA;;21;;;;2021-02-06;5;7075181;209604;273;4765;11;;;
Nordeste;MA;;21;;;;2021-02-07;6;7075181;209778;174;4775;10;;;
